Amy Holden Jones,1955 (ageÂ 61â€“62),United States,USA
Barry W. Blaustein,Born,United States,USA
Eric Schaeffer,New York,United States,USA
Neema Barnette,New York,United States,USA
Joe Swanberg,Michigan,United States,USA
Lloyd Kaufman,New York,United States,USA
Jonathan Caouette,Texas,United States,USA
Gregory Widen,Born,United States,USA
Bruce Dellis,Born,United States,USA
Jack Perez,Born,United States,USA
Craig Zobel,New York,United States,USA
Melvin Van Peebles,Illinois,United States,USA
Nate Parker,Virginia,United States,USA
Julie Davis,1969 (ageÂ 47â€“48),United States,USA
Brandon Trost,California,United States,USA
Patrick Meaney,New York,United States,USA
Malcolm Goodwin,New York,United States,USA
Jason Trost,California,United States,USA
Shane Carruth,South Carolina,United States,USA
Christopher McQuarrie,New Jersey,United States (sources differ),NULL
Gary Ross,California,United States[1],NULL
Malcolm D. Lee,New York,United States[1],NULL
Drew Goddard,Texas,United States[1][2],NULL
Fede Alvarez,Montevideo,Uruguay,URY
Brett Ratner,Florida,US,USA
Mimi Leder,New York,US,USA
Albert Hughes,Michigan,US,USA
Joe Dante,New Jersey,US,USA
William Friedkin,Illinois,US,USA
Angela Robinson,Illinois,US,USA
John Hamburg,New York,US,USA
Michael Tollin,Pennsylvania,US,USA
Bob Rafelson,New York,US,USA
Jeff Schaffer,Ohio,US,USA
George Gallo,New York,US,USA
John McNaughton,Illinois,US,USA
William Brent Bell,Kentucky,US,USA
Amy Heckerling,New York,US,USA
Jack Smight,Minnesota,US,USA
Diane English,New York,US,USA
Allen Coulter,Texas,US,USA
Adam Rifkin,Illinois,US,USA
Jim Fall,New York,US,USA
George Hickenlooper,Missouri,US,USA
Darnell Martin,New York,US,USA
Harley Cokeliss,San Diego,US,USA
Joshua Seftel,New York,US,USA
Stanley Kramer,New York,US,USA
Charles Robert Carner,Illinois,US,USA
Dan O'Bannon,Missouri,US,USA
Jerome Robbins,New York,US,USA
Mars Callahan,California,US,USA
Susan Seidelman,Pennsylvania,US,USA
Tommy Lee Wallace,Kentucky,US,USA
Allison Burnett,New York,US,USA
Matt Maiellaro,Florida,US,USA
Patrick Creadon,Illinois,US,USA
James Kerwin,Missouri,US,USA
Lynn Shelton,Ohio,US,USA
Tobe Hooper,Texas,US[1],NULL
Stephen Sommers,Indiana,USA,USA
Dennis Dugan,Illinois,USA,USA
John Frankenheimer,New York,USA,USA
John Stockwell,Texas,USA,USA
John Patrick Shanley,New York,USA,USA
Jeff Nichols,Arkansas,USA,USA
John Ottman,California,USA,USA
Ernest R. Dickerson,New Jersey,USA,USA
Bill Duke,New York,USA,USA
Hans Canosa,Massachusetts,USA,USA
Sergey Bodrov,Russian SFSR,USSR,NULL
Andrey Konchalovskiy,Moscow,USSR,NULL
Levan Gabriadze,Georgian SSR,USSR,NULL
Tuck Tucker,Lynchburg,VA,VAT
Vicky Jenson,Born,Victoria Jenson,NULL
Hark Tsui,Saigon,Vietnam,NULL
Jeb Stuart,Patrick County,Virginia,NULL
Richard Marquand,Cardiff,Wales,NULL
Rich Cowan,Spokane,Washington,NULL
Marc Forster,Bavaria,West Germany,NULL
Roland Emmerich,Baden-WÃ_rttemberg,West Germany,NULL
Tom Tykwer,Wuppertal,West Germany,NULL
Uwe Boll,North Rhine-Westphalia,West Germany,NULL
Lexi Alexander,Mannheim,West Germany,NULL
Martin Lawrence,Frankfurt,West Germany,NULL
Max FÃ_rberbÃ¶ck,Bavaria,West Germany,NULL
Fatih Akin,Hamburg,West Germany,NULL
Marcus Nispel,Frankfurt am Main,West Germany,NULL
John Cornell,Kalgoorlie,Western Australia,NULL
Jeremy Sims,Perth,Western Australia,NULL
William Sachs,Born,William Sachs,NULL
Terry Zwigoff,Appleton,Wisconsin,NULL
Joseph Kosinski,Milwaukee,Wisconsin[1],NULL
Nathan Greno,Kenosha,Wisconsin[2],NULL
Peter Kosminsky,England,,NULL
Paul Mazursky,Brian Wexler,,NULL
Billy Wilder,Poland),,NULL
Howard Hawks,,,NULL
Clive Barker,,,NULL
